"COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","LOCATION (CODE)","LOCATION (DISPLAY)","LOCATION (URL)","EBOLA_MEASURE (CODE)","EBOLA_MEASURE (DISPLAY)","EBOLA_MEASURE (URL)","CASE_DEFINITION (CODE)","CASE_DEFINITION (DISPLAY)","CASE_DEFINITION (URL)","EBOLA_DATA_SOURCE (CODE)","EBOLA_DATA_SOURCE (DISPLAY)","EBOLA_DATA_SOURCE (URL)","EPI_WEEK (CODE)","EPI_WEEK (DISPLAY)","EPI_WEEK (URL)","INDICATOR_TYPE (CODE)","INDICATOR_TYPE (DISPLAY)","INDICATOR_TYPE (URL)","DATAPACKAGEID (CODE)","DATAPACKAGEID (DISPLAY)","DATAPACKAGEID (URL)","Display Value","Numeric","Low","High","Comments"
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W03","13 to 19 January 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W03","13 to 19 January 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W04","20 to 26 January 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W04","20 to 26 January 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W05","27 January to 02 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W05","27 January to 02 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W06","03 to 09 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W06","03 to 09 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W07","10 to 16 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W07","10 to 16 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W08","17 to 23 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W08","17 to 23 February 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W09","24 February to 02 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W09","24 February to 02 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W10","03 to 09 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W10","03 to 09 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W11","10 to 16 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W11","10 to 16 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W12","17 to 23 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","1","1.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W12","17 to 23 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W13","24 to 30 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","1","1.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W13","24 to 30 March 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W14","31 March to 06 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","2","2.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W14","31 March to 06 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W15","07 to 13 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W15","07 to 13 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W16","14 to 20 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W16","14 to 20 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W17","21 to 27 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W17","21 to 27 April 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W18","28 April to 04 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","1","1.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W18","28 April to 04 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W19","05 to 11 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","4","4.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W19","05 to 11 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W20","12 to 18 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W20","12 to 18 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W21","19 to 25 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","1","1.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W21","19 to 25 May 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W22","26 May to 01 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W22","26 May to 01 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W23","02 to 08 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","3","3.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W23","02 to 08 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W24","09 to 15 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","17","17.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W24","09 to 15 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W25","16 to 22 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","28","28.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W25","16 to 22 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W26","23 to 29 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","28","28.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W26","23 to 29 June 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W27","30 June to 06 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","22","22.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W27","30 June to 06 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W28","07 to 13 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","34","34.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W28","07 to 13 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W29","14 to 20 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","28","28.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W29","14 to 20 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W30","21 to 27 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","88","88.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W30","21 to 27 July 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W31","28 July to 03 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","85","85.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W31","28 July to 03 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W32","04 to 10 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","166","166.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W32","04 to 10 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W33","11 to 17 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","222","222.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W33","11 to 17 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W34","18 to 24 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","350","350.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W34","18 to 24 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W35","25 to 31 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","331","331.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W35","25 to 31 August 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W36","01 to 07 September 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","367","367.00000","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","SITREP","Situation report","","2014-W36","01 to 07 September 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","","","","",""
"LBR","Liberia","","","","","CASES","Number of cases","","CONFIRMED","Confirmed","","PATIENTDB","Patient database","","2014-W37","08 to 14 September 2014","","SITREP_NEW","New","","2015-02-04","Data package 2015-02-04","","324","324.00000","","",""
